"filename" "ftime" "timetext" "winddir" "windspeed" "gust10m" 0
"21Aug2000_17.tab" 24/8/2000 04:00:00 "24/03" "W" 28 1
"21Aug2000_17.tab" 24/8/2000 07:00:00 "24/06" "WNW" 24 1
"21Aug2000_17.tab" 24/8/2000 10:00:00 "24/09" "WNW" 20 1
"21Aug2000_17.tab" 24/8/2000 13:00:00 "24/12" "NW" 16 1
"21Aug2001_13.tab" 21/8/2001 19:00:00 "21/18" "SSE" 27 1
      0
"21Aug2001_13.tab" 21/8/2001 22:00:00 "21/21" "SSE" 28 1
"21Aug2001_13.tab" 22/8/2001 01:00:00 "22/00" "S" 30 1
"21Aug2001_13.tab" 22/8/2001 04:00:00 "22/03" "S" 24 1
"21Aug2001_13.tab" 22/8/2001 07:00:00 "22/06" "SSW" 15 1
"21Aug2001_13.tab" 22/8/2001 10:00:00 "22/09" "SSW" 13 1
"21Aug2001_13.tab" 22/8/2001 13:00:00 "22/12" "SSW" 11 1
"21Aug2001_13.tab" 22/8/2001 16:00:00 "22/15" "SSW" 9 1
"21Aug2001_13.tab" 22/8/2001 19:00:00 "22/18" "SSW" 8 1
"21Aug2001_13.tab" 22/8/2001 22:00:00 "22/21" "S" 8 1
"21Aug2001_13.tab" 23/8/2001 01:00:00 "23/00" "S" 8 1
"21Aug2001_13.tab" 23/8/2001 04:00:00 "23/03" "S" 9 1
"21Aug2001_13.tab" 23/8/2001 07:00:00 "23/06" "S" 11 1
"21Aug2001_13.tab" 23/8/2001 10:00:00 "23/09" "SSE" 13 1
"21Aug2001_13.tab" 23/8/2001 13:00:00 "23/12" "SSE" 14 1
"21Aug2001_13.tab" 23/8/2001 16:00:00 "23/15" "SSE" 13 1
"21Aug2001_13.tab" 23/8/2001 19:00:00 "23/18" "SSE" 13 1
"21Aug2001_13.tab" 23/8/2001 22:00:00 "23/21" "SSE" 12 1
"21Aug2001_13.tab" 24/8/2001 01:00:00 "24/00" "SSE" 11 1
"21Aug2001_13.tab" 24/8/2001 04:00:00 "24/03" "S" 10 1
"21Aug2001_13.tab" 24/8/2001 07:00:00 "24/06" "SSW" 9 1
"21Aug2001_13.tab" 24/8/2001 10:00:00 "24/09" "SSW" 9 1
"21Aug2001_13.tab" 24/8/2001 13:00:00 "24/12" "SW" 9 1
"21Dec2000_00.tab" 21/12/2000 06:00:00 "21/06" "S" 30 1
"21Dec2000_00.tab" 21/12/2000 09:00:00 "21/09" "S" 26 1
"21Dec2000_00.tab" 21/12/2000 12:00:00 "21/12" "S" 24 1
"21Dec2000_00.tab" 21/12/2000 15:00:00 "21/15" "S" 22 1
"21Dec2000_00.tab" 21/12/2000 18:00:00 "21/18" "S" 20 1
"21Dec2000_00.tab" 21/12/2000 21:00:00 "21/21" "SSW" 16 1
"21Dec2000_00.tab" 22/12/2000 00:00:00 "22/00" "SSW" 16 1
"21Dec2000_00.tab" 22/12/2000 03:00:00 "22/03" "SSW" 13 1
"21Dec2000_00.tab" 22/12/2000 06:00:00 "22/06" "SSW" 11 1
"21Dec2000_00.tab" 22/12/2000 09:00:00 "22/09" "SSW" 8 1
"21Dec2000_00.tab" 22/12/2000 12:00:00 "22/12" "SSW" 6 1
"21Dec2000_00.tab" 22/12/2000 15:00:00 "22/15" "SW" 3 1
"21Dec2000_00.tab" 22/12/2000 18:00:00 "22/18" "WSW" 2 1
"21Dec2000_00.tab" 22/12/2000 21:00:00 "22/21" "NW" 2 1
"21Dec2000_00.tab" 23/12/2000 00:00:00 "23/00" "NNW" 4 1
"21Dec2000_00.tab" 23/12/2000 03:00:00 "23/03" "NNW" 6 1
"21Dec2000_00.tab" 23/12/2000 06:00:00 "23/06" "NNW" 9 1
"21Dec2000_00.tab" 23/12/2000 09:00:00 "23/09" "NNW" 12 1
"21Dec2000_00.tab" 23/12/2000 12:00:00 "23/12" "N" 14 1
"21Dec2000_00.tab" 23/12/2000 15:00:00 "23/15" "N" 14 1
"21Dec2000_00.tab" 23/12/2000 18:00:00 "23/18" "N" 14 1
"21Dec2000_00.tab" 23/12/2000 21:00:00 "23/21" "NNE" 13 1
"21Dec2000_00.tab" 24/12/2000 00:00:00 "24/00" "NNE" 13 1
"21Dec2000_12.tab" 21/12/2000 18:00:00 "21/18" "S" 17 1
"21Dec2000_12.tab" 21/12/2000 21:00:00 "21/21" "SSW" 15 1
"21Dec2000_12.tab" 22/12/2000 00:00:00 "22/00" "SSW" 13 1
"21Dec2000_12.tab" 22/12/2000 03:00:00 "22/03" "SSW" 10 1
"21Dec2000_12.tab" 22/12/2000 06:00:00 "22/06" "SW" 7 1
"21Dec2000_12.tab" 22/12/2000 09:00:00 "22/09" "W" 5 1
"21Dec2000_12.tab" 22/12/2000 12:00:00 "22/12" "NW" 6 1
"21Dec2000_12.tab" 22/12/2000 15:00:00 "22/15" "NNW" 10 1
"21Dec2000_12.tab" 22/12/2000 18:00:00 "22/18" "N" 15 1
"21Dec2000_12.tab" 22/12/2000 21:00:00 "22/21" "N" 16 1
"21Dec2000_12.tab" 23/12/2000 00:00:00 "23/00" "N" 16 1
"21Dec2000_12.tab" 23/12/2000 03:00:00 "23/03" "N" 16 1
"21Dec2000_12.tab" 23/12/2000 06:00:00 "23/06" "N" 15 1
"21Dec2000_12.tab" 23/12/2000 09:00:00 "23/09" "N" 14 1
"21Dec2000_12.tab" 23/12/2000 12:00:00 "23/12" "N" 14 1
"21Dec2000_12.tab" 23/12/2000 15:00:00 "23/15" "N" 14 1
"21Dec2000_12.tab" 23/12/2000 18:00:00 "23/18" "N" 16 1
"21Dec2000_12.tab" 23/12/2000 21:00:00 "23/21" "NNE" 18 1
"21Dec2000_12.tab" 24/12/2000 00:00:00 "24/00" "NNE" 20 1
"21Dec2000_12.tab" 24/12/2000 03:00:00 "24/03" "N" 17 1
"21Dec2000_12.tab" 24/12/2000 06:00:00 "24/06" "N" 17 1
"21Dec2000_12.tab" 24/12/2000 09:00:00 "24/09" "NNE" 20 1
"21Dec2000_12.tab" 24/12/2000 12:00:00 "24/12" "NNE" 20 1
"21Dec2001_02.tab" 21/12/2001 06:00:00 "21/06" "N" 27 1
"21Dec2001_02.tab" 21/12/2001 09:00:00 "21/09" "N" 28 1
"21Dec2001_02.tab" 21/12/2001 12:00:00 "21/12" "N" 31 1
"21Dec2001_02.tab" 21/12/2001 15:00:00 "21/15" "N" 31 1
"21Dec2001_02.tab" 21/12/2001 18:00:00 "21/18" "N" 31 1
"21Dec2001_02.tab" 21/12/2001 21:00:00 "21/21" "N" 31 1
"21Dec2001_02.tab" 22/12/2001 00:00:00 "22/00" "N" 33 1
"21Dec2001_02.tab" 22/12/2001 03:00:00 "22/03" "N" 32 1
"21Dec2001_02.tab" 22/12/2001 06:00:00 "22/06" "NNE" 31 1
"21Dec2001_02.tab" 22/12/2001 09:00:00 "22/09" "N" 28 1
"21Dec2001_02.tab" 22/12/2001 12:00:00 "22/12" "N" 27 1
"21Dec2001_02.tab" 22/12/2001 15:00:00 "22/15" "N" 25 1
"21Dec2001_02.tab" 22/12/2001 18:00:00 "22/18" "N" 23 1
"21Dec2001_02.tab" 22/12/2001 21:00:00 "22/21" "N" 22 1
"21Dec2001_02.tab" 23/12/2001 00:00:00 "23/00" "NNW" 21 1
"21Dec2001_02.tab" 23/12/2001 03:00:00 "23/03" "NNW" 13 1
"21Dec2001_02.tab" 23/12/2001 06:00:00 "23/06" "NW" 4 1
"21Dec2001_02.tab" 23/12/2001 09:00:00 "23/09" "SSW" 6 1
"21Dec2001_02.tab" 23/12/2001 12:00:00 "23/12" "S" 13 1
"21Dec2001_02.tab" 23/12/2001 15:00:00 "23/15" "S" 20 1
"21Dec2001_02.tab" 23/12/2001 18:00:00 "23/18" "S" 26 1
"21Dec2001_02.tab" 23/12/2001 21:00:00 "23/21" "SSW" 23 1
"21Dec2001_02.tab" 24/12/2001 00:00:00 "24/00" "WSW" 16 1
"21Dec2001_03.tab" 21/12/2001 06:00:00 "21/06" "N" 27 1
"21Dec2001_03.tab" 21/12/2001 09:00:00 "21/09" "N" 28 1
"21Dec2001_03.tab" 21/12/2001 12:00:00 "21/12" "N" 31 1
"21Dec2001_03.tab" 21/12/2001 15:00:00 "21/15" "N" 31 1
"21Dec2001_03.tab" 21/12/2001 18:00:00 "21/18" "N" 31 1
"21Dec2001_03.tab" 21/12/2001 21:00:00 "21/21" "N" 31 1
"21Dec2001_03.tab" 22/12/2001 00:00:00 "22/00" "N" 33 1
"21Dec2001_03.tab" 22/12/2001 03:00:00 "22/03" "N" 32 1
"21Dec2001_03.tab" 22/12/2001 06:00:00 "22/06" "NNE" 31 1
"21Dec2001_03.tab" 22/12/2001 09:00:00 "22/09" "N" 28 1
"21Dec2001_03.tab" 22/12/2001 12:00:00 "22/12" "N" 27 1
"21Dec2001_03.tab" 22/12/2001 15:00:00 "22/15" "N" 25 1
"21Dec2001_03.tab" 22/12/2001 18:00:00 "22/18" "N" 23 1
"21Dec2001_03.tab" 22/12/2001 21:00:00 "22/21" "N" 22 1
"21Dec2001_03.tab" 23/12/2001 00:00:00 "23/00" "NNW" 21 1
"21Dec2001_03.tab" 23/12/2001 03:00:00 "23/03" "NNW" 13 1
"21Dec2001_03.tab" 23/12/2001 06:00:00 "23/06" "NW" 4 1
"21Dec2001_03.tab" 23/12/2001 09:00:00 "23/09" "SSW" 6 1
"21Dec2001_03.tab" 23/12/2001 12:00:00 "23/12" "S" 13 1
"21Dec2001_03.tab" 23/12/2001 15:00:00 "23/15" "S" 20 1
"21Dec2001_03.tab" 23/12/2001 18:00:00 "23/18" "S" 26 1
"21Dec2001_03.tab" 23/12/2001 21:00:00 "23/21" "SSW" 23 1
"21Dec2001_03.tab" 24/12/2001 00:00:00 "24/00" "WSW" 16 1
"21Dec2001_14.tab" 21/12/2001 18:00:00 "21/18" "N" 32 1
"21Dec2001_14.tab" 21/12/2001 21:00:00 "21/21" "N" 32 1
"21Dec2001_14.tab" 22/12/2001 00:00:00 "22/00" "N" 33 1
"21Dec2001_14.tab" 22/12/2001 03:00:00 "22/03" "N" 31 1
"21Dec2001_14.tab" 22/12/2001 06:00:00 "22/06" "N" 30 1
"21Dec2001_14.tab" 22/12/2001 09:00:00 "22/09" "N" 28 1
"21Dec2001_14.tab" 22/12/2001 12:00:00 "22/12" "N" 25 1
"21Dec2001_14.tab" 22/12/2001 15:00:00 "22/15" "N" 22 1
"21Dec2001_14.tab" 22/12/2001 18:00:00 "22/18" "NNW" 21 1
"21Dec2001_14.tab" 22/12/2001 21:00:00 "22/21" "NNW" 19 1
"21Dec2001_14.tab" 23/12/2001 00:00:00 "23/00" "NNW" 16 1
"21Dec2001_14.tab" 23/12/2001 03:00:00 "23/03" "NW" 4 1
"21Dec2001_14.tab" 23/12/2001 06:00:00 "23/06" "SSW" 2 1
"21Dec2001_14.tab" 23/12/2001 09:00:00 "23/09" "S" 4 1
"21Dec2001_14.tab" 23/12/2001 12:00:00 "23/12" "S" 12 1
"21Dec2001_14.tab" 23/12/2001 15:00:00 "23/15" "S" 17 1
"21Dec2001_14.tab" 23/12/2001 18:00:00 "23/18" "S" 20 1
"21Dec2001_14.tab" 23/12/2001 21:00:00 "23/21" "S" 21 1
"21Dec2001_14.tab" 24/12/2001 00:00:00 "24/00" "S" 20 1
"21Dec2001_14.tab" 24/12/2001 03:00:00 "24/03" "SSW" 15 1
"21Dec2001_14.tab" 24/12/2001 06:00:00 "24/06" "SW" 12 1
"21Dec2001_14.tab" 24/12/2001 09:00:00 "24/09" "WSW" 11 1
"21Dec2001_14.tab" 24/12/2001 12:00:00 "24/12" "WNW" 13 1
"21Feb2002_04.tab" 21/2/2002 06:00:00 "21/06" "SW" 24 1
"21Feb2002_04.tab" 21/2/2002 09:00:00 "21/09" "SSW" 28 1
"21Feb2002_04.tab" 21/2/2002 12:00:00 "21/12" "SSW" 34 1
"21Feb2002_04.tab" 21/2/2002 15:00:00 "21/15" "SW" 20 1
"21Feb2002_04.tab" 21/2/2002 18:00:00 "21/18" "SSE" 12 1
"21Feb2002_04.tab" 21/2/2002 21:00:00 "21/21" "SSE" 16 1
"21Feb2002_04.tab" 22/2/2002 00:00:00 "22/00" "SW" 22 1
"21Feb2002_04.tab" 22/2/2002 03:00:00 "22/03" "WSW" 32 1
"21Feb2002_04.tab" 22/2/2002 06:00:00 "22/06" "WSW" 34 1
"21Feb2002_04.tab" 22/2/2002 09:00:00 "22/09" "WSW" 34 1
"21Feb2002_04.tab" 22/2/2002 12:00:00 "22/12" "WSW" 32 1
"21Feb2002_04.tab" 22/2/2002 15:00:00 "22/15" "W" 30 1
"21Feb2002_04.tab" 22/2/2002 18:00:00 "22/18" "WNW" 18 1
"21Feb2002_04.tab" 22/2/2002 21:00:00 "22/21" "NW" 22 1
"21Feb2002_04.tab" 23/2/2002 00:00:00 "23/00" "NNW" 24 1
"21Feb2002_04.tab" 23/2/2002 03:00:00 "23/03" "NNW" 26 1
"21Feb2002_04.tab" 23/2/2002 06:00:00 "23/06" "NNW" 28 1
"21Feb2002_04.tab" 23/2/2002 09:00:00 "23/09" "NNW" 30 1
"21Feb2002_04.tab" 23/2/2002 12:00:00 "23/12" "NNW" 30 1
"21Feb2002_04.tab" 23/2/2002 15:00:00 "23/15" "NNW" 30 1
"21Feb2002_04.tab" 23/2/2002 18:00:00 "23/18" "NNW" 30 1
"21Feb2002_04.tab" 23/2/2002 21:00:00 "23/21" "NNW" 30 1
"21Feb2002_04.tab" 24/2/2002 00:00:00 "24/00" "NNW" 30 1
"21Feb2002_15.tab" 21/2/2002 18:00:00 "21/18" "SW" 28 1
"21Feb2002_15.tab" 21/2/2002 21:00:00 "21/21" "SSW" 20 1
"21Feb2002_15.tab" 22/2/2002 00:00:00 "22/00" "SW" 29 1
"21Feb2002_15.tab" 22/2/2002 03:00:00 "22/03" "W" 31 1
"21Feb2002_15.tab" 22/2/2002 06:00:00 "22/06" "W" 32 1
"21Feb2002_15.tab" 22/2/2002 09:00:00 "22/09" "W" 28 1
"21Feb2002_15.tab" 22/2/2002 12:00:00 "22/12" "W" 27 1
"21Feb2002_15.tab" 22/2/2002 15:00:00 "22/15" "W" 23 1
"21Feb2002_15.tab" 22/2/2002 18:00:00 "22/18" "W" 20 1
"21Feb2002_15.tab" 22/2/2002 21:00:00 "22/21" "NW" 15 1
"21Feb2002_15.tab" 23/2/2002 00:00:00 "23/00" "NNW" 19 1
"21Feb2002_15.tab" 23/2/2002 03:00:00 "23/03" "N" 24 1
"21Feb2002_15.tab" 23/2/2002 06:00:00 "23/06" "N" 27 1
"21Feb2002_15.tab" 23/2/2002 09:00:00 "23/09" "NNW" 28 1
"21Feb2002_15.tab" 23/2/2002 12:00:00 "23/12" "NNW" 30 1
"21Feb2002_15.tab" 23/2/2002 15:00:00 "23/15" "NNW" 30 1
"21Feb2002_15.tab" 23/2/2002 18:00:00 "23/18" "NW" 30 1
"21Feb2002_15.tab" 23/2/2002 21:00:00 "23/21" "NW" 29 1
"21Feb2002_15.tab" 24/2/2002 00:00:00 "24/00" "NW" 29 1
"21Feb2002_15.tab" 24/2/2002 03:00:00 "24/03" "NW" 25 1
"21Feb2002_15.tab" 24/2/2002 06:00:00 "24/06" "NW" 24 1
"21Feb2002_15.tab" 24/2/2002 09:00:00 "24/09" "NW" 24 1
"21Feb2002_15.tab" 24/2/2002 12:00:00 "24/12" "NW" 24 1
"21Jan2001_03.tab" 21/1/2001 06:00:00 "21/06" "SSE" 28 1
"21Jan2001_03.tab" 21/1/2001 09:00:00 "21/09" "SSE" 32 1
"21Jan2001_03.tab" 21/1/2001 12:00:00 "21/12" "SSE" 34 1
"21Jan2001_03.tab" 21/1/2001 15:00:00 "21/15" "SSE" 36 1
"21Jan2001_03.tab" 21/1/2001 18:00:00 "21/18" "SSE" 38 1
"21Jan2001_03.tab" 21/1/2001 21:00:00 "21/21" "SSE" 38 1
"21Jan2001_03.tab" 22/1/2001 00:00:00 "22/00" "SSE" 36 1
"21Jan2001_03.tab" 22/1/2001 03:00:00 "22/03" "SSE" 34 1
"21Jan2001_03.tab" 22/1/2001 06:00:00 "22/06" "SSE" 34 1
"21Jan2001_03.tab" 22/1/2001 09:00:00 "22/09" "SSE" 32 1
"21Jan2001_03.tab" 22/1/2001 12:00:00 "22/12" "SSE" 32 1
"21Jan2001_03.tab" 22/1/2001 15:00:00 "22/15" "SE" 34 1
"21Jan2001_03.tab" 22/1/2001 18:00:00 "22/18" "SE" 36 1
"21Jan2001_03.tab" 22/1/2001 21:00:00 "22/21" "SE" 38 1
"21Jan2001_03.tab" 23/1/2001 00:00:00 "23/00" "SE" 38 1
"21Jan2001_03.tab" 23/1/2001 03:00:00 "23/03" "SE" 38 1
"21Jan2001_03.tab" 23/1/2001 06:00:00 "23/06" "SE" 40 1
"21Jan2001_03.tab" 23/1/2001 09:00:00 "23/09" "SE" 38 1
"21Jan2001_03.tab" 23/1/2001 12:00:00 "23/12" "SE" 36 1
"21Jan2001_03.tab" 23/1/2001 15:00:00 "23/15" "SE" 32 1
"21Jan2001_03.tab" 23/1/2001 18:00:00 "23/18" "SE" 33 1
"21Jan2001_03.tab" 23/1/2001 21:00:00 "23/21" "SE" 34 1
"21Jan2001_03.tab" 24/1/2001 00:00:00 "24/00" "SE" 39 1
"21Jan2001_14.tab" 21/1/2001 18:00:00 "21/18" "SSE" 36 1
"21Jan2001_14.tab" 21/1/2001 21:00:00 "21/21" "SSE" 37 1
"21Jan2001_14.tab" 22/1/2001 00:00:00 "22/00" "SSE" 37 1
"21Jan2001_14.tab" 22/1/2001 03:00:00 "22/03" "SSE" 34 1
"21Jan2001_14.tab" 22/1/2001 06:00:00 "22/06" "SSE" 33 1
"21Jan2001_14.tab" 22/1/2001 09:00:00 "22/09" "SSE" 32 1
"21Jan2001_14.tab" 22/1/2001 12:00:00 "22/12" "SSE" 35 1
"21Jan2001_14.tab" 22/1/2001 15:00:00 "22/15" "SE" 36 1
"21Jan2001_14.tab" 22/1/2001 18:00:00 "22/18" "SE" 38 1
"21Jan2001_14.tab" 22/1/2001 21:00:00 "22/21" "SE" 38 1
"21Jan2001_14.tab" 23/1/2001 00:00:00 "23/00" "SE" 39 1
"21Jan2001_14.tab" 23/1/2001 03:00:00 "23/03" "SE" 38 1
"21Jan2001_14.tab" 23/1/2001 06:00:00 "23/06" "SE" 40 1
"21Jan2001_14.tab" 23/1/2001 09:00:00 "23/09" "SE" 39 1
"21Jan2001_14.tab" 23/1/2001 12:00:00 "23/12" "SE" 39 1
"21Jan2001_14.tab" 23/1/2001 15:00:00 "23/15" "SE" 37 1
"21Jan2001_14.tab" 23/1/2001 18:00:00 "23/18" "SE" 36 1
"21Jan2001_14.tab" 23/1/2001 21:00:00 "23/21" "SE" 37 1
"21Jan2001_14.tab" 24/1/2001 00:00:00 "24/00" "SE" 41 1
"21Jan2001_14.tab" 24/1/2001 03:00:00 "24/03" "SE" 38 1
"21Jan2001_14.tab" 24/1/2001 06:00:00 "24/06" "SE" 35 1
"21Jan2001_14.tab" 24/1/2001 09:00:00 "24/09" "SSE" 33 1
"21Jan2001_14.tab" 24/1/2001 12:00:00 "24/12" "S" 30 1
"21Jul2000_11.tab" 21/7/2000 19:00:00 "21/18" "WNW" 5 0
"21Jul2000_11.tab" 21/7/2000 22:00:00 "21/21" "WNW" 4 0
"21Jul2000_11.tab" 22/7/2000 01:00:00 "22/00" "NW" 4 0
"21Jul2000_11.tab" 22/7/2000 04:00:00 "22/03" "NW" 4 0
"21Jul2000_11.tab" 22/7/2000 07:00:00 "22/06" "NNW" 4 0
"21Jul2000_11.tab" 22/7/2000 10:00:00 "22/09" "N" 6 0
"21Jul2000_11.tab" 22/7/2000 13:00:00 "22/12" "N" 7 0
"21Jul2000_11.tab" 22/7/2000 16:00:00 "22/15" "N" 8 0
"21Jul2000_11.tab" 22/7/2000 19:00:00 "22/18" "N" 10 0
"21Jul2000_11.tab" 22/7/2000 22:00:00 "22/21" "NNE" 12 0
"21Jul2000_11.tab" 23/7/2000 01:00:00 "23/00" "NNE" 14 0
"21Jul2000_11.tab" 23/7/2000 04:00:00 "23/03" "NNE" 15 0
"21Jul2000_11.tab" 23/7/2000 07:00:00 "23/06" "NNE" 17 0
"21Jul2000_11.tab" 23/7/2000 10:00:00 "23/09" "NNE" 18 0
"21Jul2000_11.tab" 23/7/2000 13:00:00 "23/12" "NNE" 19 0
"21Jul2000_11.tab" 23/7/2000 16:00:00 "23/15" "NNE" 20 0
"21Jul2000_11.tab" 23/7/2000 19:00:00 "23/18" "NNE" 21 0
"21Jul2000_11.tab" 23/7/2000 22:00:00 "23/21" "NNE" 22 0
"21Jul2000_11.tab" 24/7/2000 01:00:00 "24/00" "NNE" 24 0
"21Jul2000_11.tab" 24/7/2000 04:00:00 "24/03" "NE" 19 0
"21Jul2000_11.tab" 24/7/2000 07:00:00 "24/06" "NE" 17 0
"21Jul2000_11.tab" 24/7/2000 10:00:00 "24/09" "NNE" 17 0
"21Jul2000_11.tab" 24/7/2000 13:00:00 "24/12" "NNE" 17 0
"21Jul2000_11.tab" 24/7/2000 16:00:00 "24/15" "NNE" 17 0
"21Jul2000_11.tab" 24/7/2000 19:00:00 "24/18" "NNE" 17 0
"21Jul2000_11.tab" 24/7/2000 22:00:00 "24/21" "NNE" 17 0
"21Jul2000_11.tab" 25/7/2000 01:00:00 "25/00" "NNE" 17 0
"21Jul2000_11.tab" 25/7/2000 04:00:00 "25/03" "NNE" 16 0
"21Jul2000_11.tab" 25/7/2000 07:00:00 "25/06" "NNE" 15 0
"21Jul2000_11.tab" 25/7/2000 10:00:00 "25/09" "NNE" 15 0
"21Jul2000_11.tab" 25/7/2000 13:00:00 "25/12" "NNE" 14 0
"21Jul2000_11.tab" 25/7/2000 16:00:00 "25/15" "NNE" 13 0
"21Jul2000_11.tab" 25/7/2000 19:00:00 "25/18" "NNE" 12 0
"21Jul2000_11.tab" 25/7/2000 22:00:00 "25/21" "NNE" 11 0
"21Jul2000_11.tab" 26/7/2000 01:00:00 "26/00" "NNE" 9 0
"21Jul2000_11.tab" 26/7/2000 04:00:00 "26/03" "NNE" 9 0
"21Jul2000_11.tab" 26/7/2000 07:00:00 "26/06" "NNE" 9 0
"21Jul2000_11.tab" 26/7/2000 10:00:00 "26/09" "NNE" 8 0
"21Jul2000_11.tab" 26/7/2000 13:00:00 "26/12" "NNE" 8 0
"21Jul2000_11.tab" 26/7/2000 16:00:00 "26/15" "NNE" 7 0
"21Jul2000_11.tab" 26/7/2000 19:00:00 "26/18" "NNE" 7 0
"21Jul2000_11.tab" 26/7/2000 22:00:00 "26/21" "N" 7 0
"21Jul2000_11.tab" 27/7/2000 01:00:00 "27/00" "N" 7 0
"21Jul2000_11.tab" 27/7/2000 04:00:00 "27/03" "N" 7 0
"21Jul2000_11.tab" 27/7/2000 07:00:00 "27/06" "NNW" 9 0
"21Jul2000_11.tab" 27/7/2000 10:00:00 "27/09" "NW" 10 0
"21Jul2000_11.tab" 27/7/2000 13:00:00 "27/12" "NW" 12 0
"21Jul2000_11.tab" 27/7/2000 16:00:00 "27/15" "NW" 14 0
"21Jul2000_11.tab" 27/7/2000 19:00:00 "27/18" "NW" 17 0
"21Jul2000_11.tab" 27/7/2000 22:00:00 "27/21" "NW" 21 0
"21Jul2000_11.tab" 28/7/2000 01:00:00 "28/00" "NW" 25 0
"21Jul2000_11.tab" 28/7/2000 04:00:00 "28/03" "NW" 25 0
"21Jul2000_11.tab" 28/7/2000 07:00:00 "28/06" "NW" 25 0
"21Jul2000_11.tab" 28/7/2000 10:00:00 "28/09" "NNW" 25 0
"21Jul2000_11.tab" 28/7/2000 13:00:00 "28/12" "NNW" 25 0
"21Jul2000_22.tab" 22/7/2000 07:00:00 "22/06" "NNW" 5 0
"21Jul2000_22.tab" 22/7/2000 10:00:00 "22/09" "N" 6 0
"21Jul2000_22.tab" 22/7/2000 13:00:00 "22/12" "N" 8 0
"21Jul2000_22.tab" 22/7/2000 16:00:00 "22/15" "N" 9 0
"21Jul2000_22.tab" 22/7/2000 19:00:00 "22/18" "N" 10 0
"21Jul2000_22.tab" 22/7/2000 22:00:00 "22/21" "N" 11 0
"21Jul2000_22.tab" 23/7/2000 01:00:00 "23/00" "NNE" 13 0
"21Jul2000_22.tab" 23/7/2000 04:00:00 "23/03" "NNE" 14 0
"21Jul2000_22.tab" 23/7/2000 07:00:00 "23/06" "NNE" 16 0
"21Jul2000_22.tab" 23/7/2000 10:00:00 "23/09" "NNE" 17 0
"21Jul2000_22.tab" 23/7/2000 13:00:00 "23/12" "NNE" 19 0
"21Jul2000_22.tab" 23/7/2000 16:00:00 "23/15" "NNE" 20 0
"21Jul2000_22.tab" 23/7/2000 19:00:00 "23/18" "NNE" 21 0
"21Jul2000_22.tab" 23/7/2000 22:00:00 "23/21" "NNE" 22 0
"21Jul2000_22.tab" 24/7/2000 01:00:00 "24/00" "NNE" 23 0
"21Jul2000_22.tab" 24/7/2000 04:00:00 "24/03" "NNE" 24 0
"21Jul2000_22.tab" 24/7/2000 07:00:00 "24/06" "NNE" 25 0
"21Jul2000_22.tab" 24/7/2000 10:00:00 "24/09" "NNE" 26 0
"21Jul2000_22.tab" 24/7/2000 13:00:00 "24/12" "NNE" 27 0
"21Jul2000_22.tab" 24/7/2000 16:00:00 "24/15" "NE" 19 0
"21Jul2000_22.tab" 24/7/2000 19:00:00 "24/18" "NE" 17 0
"21Jul2000_22.tab" 24/7/2000 22:00:00 "24/21" "NNE" 17 0
"21Jul2000_22.tab" 25/7/2000 01:00:00 "25/00" "NNE" 17 0
"21Jul2000_22.tab" 25/7/2000 04:00:00 "25/03" "NNE" 16 0
"21Jul2000_22.tab" 25/7/2000 07:00:00 "25/06" "NNE" 15 0
"21Jul2000_22.tab" 25/7/2000 10:00:00 "25/09" "NNE" 15 0
"21Jul2000_22.tab" 25/7/2000 13:00:00 "25/12" "NNE" 14 0
"21Jul2000_22.tab" 25/7/2000 16:00:00 "25/15" "NNE" 13 0
"21Jul2000_22.tab" 25/7/2000 19:00:00 "25/18" "NNE" 12 0
"21Jul2000_22.tab" 25/7/2000 22:00:00 "25/21" "NNE" 11 0
"21Jul2000_22.tab" 26/7/2000 01:00:00 "26/00" "NNE" 9 0
"21Jul2000_22.tab" 26/7/2000 04:00:00 "26/03" "NNE" 9 0
"21Jul2000_22.tab" 26/7/2000 07:00:00 "26/06" "NNE" 8 0
"21Jul2000_22.tab" 26/7/2000 10:00:00 "26/09" "NNE" 8 0
"21Jul2000_22.tab" 26/7/2000 13:00:00 "26/12" "NNE" 8 0
"21Jul2000_22.tab" 26/7/2000 16:00:00 "26/15" "NNE" 7 0
"21Jul2000_22.tab" 26/7/2000 19:00:00 "26/18" "N" 7 0
"21Jul2000_22.tab" 26/7/2000 22:00:00 "26/21" "N" 7 0
"21Jul2000_22.tab" 27/7/2000 01:00:00 "27/00" "N" 7 0
"21Jul2000_22.tab" 27/7/2000 04:00:00 "27/03" "N" 7 0
"21Jul2000_22.tab" 27/7/2000 07:00:00 "27/06" "NNW" 9 0
"21Jul2000_22.tab" 27/7/2000 10:00:00 "27/09" "NW" 10 0
"21Jul2000_22.tab" 27/7/2000 13:00:00 "27/12" "NW" 12 0
"21Jul2000_22.tab" 27/7/2000 16:00:00 "27/15" "NW" 13 0
"21Jul2000_22.tab" 27/7/2000 19:00:00 "27/18" "NW" 16 0
"21Jul2000_22.tab" 27/7/2000 22:00:00 "27/21" "NW" 20 0
"21Jul2000_22.tab" 28/7/2000 01:00:00 "28/00" "NW" 25 0
"21Jul2000_22.tab" 28/7/2000 04:00:00 "28/03" "NW" 25 0
"21Jul2000_22.tab" 28/7/2000 07:00:00 "28/06" "NNW" 25 0
